Id,SalePrice
1042,111677.08635650398
2023,151549.00659023062
2447,427177.7864601186
2055,118269.50861006726
2275,294524.37396066566
2204,165722.75997505803
1563,263459.31000398856
483,216458.0709286472
796,125945.61500119451
1526,156115.23503105316
2042,154325.01979994233
442,349458.2355731143
1693,352231.2653656341
1468,210199.84616867203
1430,184539.65288839053
2605,162434.62931994259
1529,167043.20920187712
335,129281.18178052567
1287,131481.76933562182
31,105138.7893093138
1785,281312.667586302
82,149329.48419766536
2620,132104.55650935904
252,204386.31262014768
721,86009.70876690735
2165,194296.03061284582
2316,164495.46072737814
775,117961.07041041424
1558,100632.75337577272
17,194957.76794316946
1022,226355.86519820674
925,128072.2172499086
438,298208.44332786027
1270,137559.4803490055
1272,117964.79502670464
215,125266.8899093815
266,218313.64053033773
2402,280150.18923581264
1250,117534.22550581474
1984,111928.19616076967
1279,140380.17639592374
377,261660.28962337147
1252,134714.6082199538
2156,259816.20283229213
499,331204.9060850509
1374,106399.65796839472
2898,277433.9205372292
401,109833.89427346058
2721,168312.73617796466
2078,266547.45569294255
2589,127108.21295656523
1946,226168.65562705143
1334,126255.10575229763
2781,231717.17611791662
431,418819.0741248675
576,197931.4669094741
1474,206714.57560984817
2254,133969.93031412442
2155,285102.5428724799
885,107020.0552337487
643,129256.16471687889
1944,123919.92880612258
480,194226.58434792483
2845,112030.722178586
2387,302838.14502559643
2407,217614.40498466635
2527,146111.20617633083
2514,163683.69746909558
629,159791.0005952708
80,203071.54899369116
1876,126560.9321576459
1546,117103.0647288865
2518,168203.46984044305
2347,152873.97535984535
783,194718.35793580805
1322,82568.82281666393
194,91945.01564880756
1770,302476.84484910476
2143,150161.9454517262
1229,182408.20959634197
511,275493.6450946231
46,218792.35293154145
1348,149046.9048591801
2465,198989.48501245645
387,235922.33149399346
873,203421.86242063396
1918,116305.8195683829
2764,227967.98766737463
2184,116799.12485601763
934,147454.89486727136
1920,124715.44379128011
2631,135959.53810026462
1768,776191.7603684637
2040,119204.2313953257
1749,215485.22456717805
834,213170.41349001968
1457,253159.82890822814
79,123280.08887085372
2302,112876.66821404049
1817,137362.31225672734
2755,242868.42265998895
359,167285.6633012857
2059,111350.12987856717
2092,225593.79491245907
2516,246989.56204274812
150,110064.91532197256
1656,149357.96232289955
83,113280.91090700563
2411,183568.3540951878
795,85495.11551781736
2312,237569.98544527194
2917,102161.9512039925
1624,178128.71337230408
2215,306436.1550402614
1211,138530.11219433197
1485,162093.94294770845
1024,161579.30673766515
570,203406.37776369994
2874,133139.73046979695
700,156295.503741114
2756,224218.11516306092
2022,174174.58675380642
583,211662.54377735875
2392,334824.12945779663
2424,210410.88903243106
212,119510.13527536394
736,127924.23293382819
1610,162995.00295920332
890,120272.454604771
467,172184.05162728898
578,240149.28390451442
1747,173821.0220351619
1149,167699.9728052688
2758,236536.98876237034
857,130329.88723478293
2219,263669.94406512915
733,102771.69340450282
2909,115608.99881540911
1798,267294.0279456714
235,111647.74445780786
2366,129628.91559193318
1027,132909.66133795655
1195,127434.77831975734
1303,65733.78144542158
148,167703.32286277984
608,137841.38043916374
2515,191052.25337729766
821,283653.0777041662
2500,288551.25655907276
745,116159.91242350648
741,128940.3001603999
1611,124406.84845222419
2532,120228.84311142452
1081,220335.7487043905
1692,451178.74721254007
2520,180615.30332065746
276,106658.4883713914
1992,129644.19429150588
663,69432.24580861776
418,129180.65091839837
1733,174310.68592688735
2359,134825.49608292626
253,197800.28995603128
1518,163826.0734608772
2035,127705.1745713765
2919,90825.78592339277
1540,228705.0590565543
2120,150317.70047086856
1674,181323.60727814256
256,148034.18820041217
2361,106035.22016302313
978,88817.11826479642
2280,168309.7654714017
2095,213262.20379260904
1709,335633.2557165276
2801,243612.006553013
1246,114694.20341480685
2373,108294.0465361205
1055,288153.90336914407
2017,120722.93664751806
1099,284952.4710603391
1344,91781.21454477389
835,182975.6961642069
1117,227624.6828466617
2043,95065.81382828265
2085,116183.25304670654
410,148721.6613583462
2650,107834.38226072834
2867,166020.49200114745
1668,115735.94326891817
1161,183526.06133866982
2122,174897.41047319194
2539,132552.5856495743
1047,136880.49784032578
1445,129377.49321770834
541,147914.8737052459
569,241257.0276750293
1276,123920.16399463624
918,146092.29644152572
326,162046.53215143425
1936,122755.05040238847
895,97556.43146574708
257,142618.00282687962
1241,173835.02758255418
1545,113111.87037542115
1189,167593.29738281807
270,157670.96425117328
2066,172482.0927050274
693,110556.98407254933
1259,143787.6607866299
2916,141415.95428368778
2321,284357.07255391654
1977,97317.47069664116
1895,149356.5189146607
1240,153374.97457201232
85,136374.78945941268
1823,111901.54789809887
825,288519.16945325286
110,223332.5395241151
697,117620.10463999087
2297,106362.94333851303
1231,129989.17686115648
1355,131266.86105850237
968,336485.0079959056
584,203792.61468078726
1315,120577.50076524966
1606,136470.27717462726
206,107889.71680374694
1685,345732.128676081
2016,133329.81580987584
869,219514.67571973382
2135,127352.18801656738
2346,159849.1145535862
2430,224073.44477389628
2198,102644.56437636937
2652,110258.73073572441
27,113103.12768598618
241,164350.7668685058
906,114002.99380405676
1506,113900.20294968823
2098,354915.273243265
1435,212802.8107261478
2213,114549.94905664315
1274,130233.43326051265
743,67264.03795929963
1737,199532.31622472225
2797,274877.777637032
2185,77502.9755813861
58,168886.43182585877
830,197726.2640849486
808,122063.4095328529
680,160695.20999141983
1153,111514.30232454494
1291,137136.37772763884
1818,148307.73214924228
2161,190935.81664661114
1883,125031.96905537687
350,417699.42091068736
2473,160356.61937329796
295,182520.63728709702
293,197684.37756880734
859,125631.02881353252
288,84969.64680223879
1578,157972.81272102284
102,173217.3653227774
2831,169806.6601944175
1030,158936.2146677265
2551,136569.4780620856
1286,131121.2426594148
958,313665.57305774617
776,113357.81465992516
72,218481.9381588519
2263,260743.33840187886
1866,149747.89429892806
2876,80098.31268539913
2146,274945.06601137645
103,179305.39881067086
1500,146770.07710939035
492,180628.28116932066
167,138812.72326593334
2597,117268.20275602379
2685,108108.87741937548
1035,140479.76032283646
1220,71874.91321053596
2602,127544.91711727544
2159,222721.42229889106
695,141617.9315734962
1109,253300.94859365624
640,158835.04721200847
1652,137325.40181604287
2090,183960.2213515121
1188,191586.57242017984
2345,221813.57573249002
1059,465256.0919075598
2751,245667.99068478416
128,194378.31261219157
1523,152611.1826371423
2925,149336.60502729483
2145,320774.02383323084
1121,228676.93504046544
566,349283.28420505195
565,216456.0643993429
1331,126201.01403032069
2928,120447.90906461579
156,133905.52754977965
797,145090.08262237124
327,99782.29874195314
2859,146456.50186401347
1453,120774.87461303746
1762,369449.45658066816
1868,190476.3153551895
1760,176886.4253097038
1113,258296.121204289
1812,188320.3615498537
117,159316.33855532718
1142,210444.39152835138
2342,356607.55086496944
927,135423.97864400927
2478,191183.63933145744
655,89106.81576192768
2064,119974.05976027773
369,249678.17198549997
2239,111575.04081501154
2732,220019.42717270803
1653,162062.0774254193
959,216439.84818388024
2395,364330.06954534096
1412,101879.46353795887
271,261473.8334772476
1484,157670.96425117328
1497,147950.35130845488
552,140828.97066136717
2,115307.58041348713
1855,311028.18539149343
4,262887.9118482958
2292,146117.05885617912
134,139498.4161330799
646,107217.29076152905
42,332187.85704058525
532,230487.02975535335
713,104675.59544131863
2561,133042.9337432556
2360,136966.25706473496
1333,128599.99355525298
1407,183585.79857615527
2892,273759.1668464956
574,234278.94402405166
1227,182644.19460616217
2591,207760.80397245387
1476,207950.97170136374
1125,264109.14539005107
1446,123184.55936971311
408,107175.38111058912
1101,288057.02837773523
2251,181096.7295518882
373,178177.3883269834
2554,119210.75804822988
2382,280738.68899099744
1985,92407.98468718017
519,222282.92152970497
1093,189339.5547756352
864,263672.27145607263
2889,138190.0524357917
2308,173122.149840869
986,149602.60005667352
1302,135458.45134155112
585,143581.3985659358
2708,135653.1942475388
147,127877.76997141202
1441,218819.13219002902
383,165608.1211034125
285,153764.39789101153
181,115105.01244176945
358,152056.83393324068
780,191175.6693169819
258,198599.52406888147
1865,202492.61164291954
692,124033.09733096676
2902,323593.9163174071
508,278961.61849670036
2638,137359.42929833324
36,139845.3681981764
611,159528.37580142467
2281,120244.49501493631
1678,136771.20667332443
1696,501318.444154144
1557,84636.76947601412
2180,141307.03549695484
1726,236520.66908674533
951,133007.50397897075
267,243718.21148359685
2706,130544.67549691601
2221,221022.68976290716
1357,153073.31051285035
2901,314277.0873268632
347,175252.43321182675
2164,191213.72075612535
1586,309545.4961982368
360,162521.18087447266
1769,225661.8624663079
2617,136200.44158149482
1879,157514.07388128486
991,209563.8767793115
1535,128514.46732999985
1191,166204.7904250622
1579,210814.3675562248
1882,131816.94609204194
1510,120866.38868351628
2196,156048.55241535185
1845,172978.95905200648
2336,403137.0122977977
942,99754.32851363336
861,134105.85697493638
2555,103283.50487967358
1392,138121.92486501916
2099,272606.8329159764
1543,123940.80971973769
948,275326.9158134144
1239,151858.13593920335
22,163845.3437278493
2796,239606.53420828102
2747,158037.72157044426
92,298793.08975680755
210,170370.72199869697
1858,205266.8837457164
2228,163404.83460048365
447,237953.73120779864
827,236283.12980000017
1649,201857.03535618566
682,132015.3282188685
2698,111060.94119356234
494,163322.43195186218
214,115610.44876208577
2441,228864.7271357867
2679,106443.10290559228
1336,119246.79639600245
465,182583.22171160497
1524,136171.2895691025
2543,112235.77372441867
631,124362.5133597646
2452,325378.2909834109
228,133273.09354041505
126,155068.7196182554
1092,217608.33288872748
1122,225143.62831277782
932,201855.7446970842
1980,97978.58206605482
2171,109826.33106280345
551,146059.88974479245
2768,174925.3653174864
2056,112314.73681657441
1159,410657.5860142695
2645,118880.13918414612
1174,177667.43787977024
2266,212010.77759889147
2462,414467.73136298807
1219,145097.40619770592
2922,180270.74157039836
118,137782.3615586601
474,186641.65278902685
2576,152807.03853778375
872,291265.89903325605
1077,232669.93998132786
1536,139022.59478111297
1150,116371.62773104021
2341,309129.00391963363
1931,142948.3664135443
2785,128603.29178121018
2538,123156.82402335103
597,201702.66159598497
464,206976.87798219844
233,227505.1324696614
2169,116455.02149079369
2123,166789.30240389163
1867,164621.51117696855
137,248589.94853535152
515,229220.1280795451
933,119884.96782461352
2784,151426.5003039242
972,171234.64997723573
599,149097.42549454258
2614,126679.49729427263
2582,125688.25407836925
1409,154548.80723216012
175,97353.98954495428
352,242062.40501269398
976,96821.79788558577
2134,202702.02384681598
984,113548.0045733204
2396,369437.16102102265
1673,148513.73287168468
404,120618.91861424313
607,156609.95589208836
814,162275.25468959313
868,205936.65423967343
2271,207377.46317115097
1633,249294.4952665491
337,174602.30084665352
2765,158051.55448548176
1746,223141.88522169282
368,359195.7493583231
2806,209464.08457636752
1662,167274.1620398184
1234,189845.226787008
1373,129271.20512056803
1672,106827.73314807062
1939,111525.82937761188
